"","image","user","recallCount","tasselCount","type","question.ordinal","question.elapsed","difficulty","fmax","fmean","fmedian"
"9152",75,44,2,5,1,63,66.695,2,0.940116587175411,0.877590477644044,0.86590394825009
"9153",75,45,2,7,1,23,76.046,2,0.959183333333333,0.753624364874876,0.899496644600086
"9154",75,46,0,6,1,30,50.404,2,0.952983210912907,0.749055917763562,0.914477372927814
"9155",75,47,1,5,1,25,17.389,2,0.878148779102782,0.702948149290341,0.847879177751758
"9156",75,49,1,3,1,14,36.376,2,0.930892588614393,0.847056109861827,0.864926220204313
"9157",75,51,0,3,1,59,7.487,2,0.692855380397532,0.621001569326036,0.646444291609353
"9158",75,52,3,6,1,33,14.998,2,0.751560549313358,0.618939589652191,0.705980761187788
"9159",75,53,3,7,1,26,288.455,2,0.929336188436831,0.628436195521388,0.844598497978047
"9160",75,54,3,6,1,25,18.687,2,0.79372738238842,0.65620891701054,0.748887476160203
"9161",75,55,2,6,1,14,21.507,2,0.913633894622488,0.73367190205523,0.880848875946301
"9162",75,56,3,6,1,37,35.652,2,0.768472906403941,0.6214330402484,0.691753512329517
"9163",75,57,2,6,1,75,26.397,2,0.940116587175411,0.735588470398249,0.875244521334668
"9164",75,58,3,7,1,29,14.081,2,0.843262001156738,0.653340266848429,0.733225953813995
"9166",75,60,1,7,1,72,17.89,2,0.860271264367816,0.675874254687573,0.817670224861488
"9167",75,61,3,6,1,70,19.597,2,0.880805819809737,0.710878649089652,0.851676407421519
"9168",75,62,4,8,1,38,49.232,2,0.939554612937434,0.86552868115164,0.866240733390523
"9169",75,63,2,7,1,62,16.694,2,0.867344374643061,0.697453102038822,0.804404337160836
"9170",75,64,3,7,1,49,20.612,2,0.631074606433949,0.523698256833182,0.532499722859317
"9171",75,65,3,6,1,80,49.389,2,0.823529411764706,0.658459627236814,0.775476567738359
"9172",75,66,3,7,2,7,52.322,2,0.888888888888889,0.701680429363571,0.835340603590322
"9173",75,67,2,7,2,54,57.224,2,0.881183193277311,0.699445681739808,0.769329774951262
"9174",75,68,3,6,2,77,28.896,2,0.893805309734513,0.676372652533684,0.777682231717112
"9175",75,69,2,6,2,76,36.232,2,0.905908096280088,0.728359149599427,0.884045941199655
"9176",75,7,2,7,1,52,27.889,2,0.789836065573771,0.648693841277912,0.720812265802693
"9177",75,71,3,7,2,17,98.764,2,0.901098901098901,0.722953641172632,0.837108673546656
"9178",75,72,2,8,2,52,59.473,2,0.853868194842407,0.680130455152665,0.78656913370324
"9179",75,73,1,6,2,59,27.192,2,0.855529411764706,0.666536526473637,0.753484767760425
"9180",75,75,3,7,2,80,36.801,2,0.735777496839444,0.620691102273968,0.670992231638418
"9181",75,76,2,7,2,18,100.877,2,0.917748917748918,0.860654464180313,0.857955251882256
"9182",75,77,0,7,2,20,32.07,2,0.876940045248869,0.634465806640359,0.653759022305
"9183",75,8,0,6,1,64,10.166,2,0.777966850828729,0.639704366077176,0.72514984764149
"9184",75,80,2,6,2,58,32.744,2,0.894073251942286,0.729187186318851,0.832355809063932
"9185",75,81,3,6,2,25,31.333,2,0.828353837141183,0.678210558386392,0.795486519021306
"9186",75,82,3,8,2,62,103.351,2,0.903508771929825,0.726065117310918,0.866176714457789
"9187",75,83,1,6,2,28,16.461,2,0.965245341614907,0.749989236699303,0.852080343492656
"9188",75,84,2,8,2,12,16.945,2,0.8249027695934,0.642171663184585,0.76955800979509
"9189",75,85,2,7,2,31,57.965,2,0.871331828442438,0.699454515792912,0.761965162093039
"9190",75,87,0,6,2,79,22.442,2,0.947821729957806,0.766957610368841,0.916902384893313
"9191",75,89,2,7,2,14,42.34,2,0.889630374092686,0.683871443066417,0.809452521781527
"9192",75,90,3,6,2,66,25.443,2,0.792999396499698,0.6359740057735,0.739752548387904
"9193",75,91,2,6,2,37,23.085,2,0.926462694578637,0.737427958385855,0.882704708855214
"9194",75,92,3,6,2,72,18.37,2,0.854524627720504,0.683835091048394,0.769595264588111
"9195",75,94,2,6,2,22,101.757,2,0.822836962919364,0.693576976312831,0.804922867517556
"9196",75,95,3,7,2,25,21.191,2,0.829724985371562,0.668775410331239,0.762318890529174
"9197",75,96,0,6,2,2,15.567,2,0.755994708994709,0.601896452499008,0.652925409888586
"9198",75,98,0,7,2,8,27.482,2,0.940574920297556,0.710228633442834,0.818225362292446
"9199",76,1,1,6,1,62,34.133,2,0.918843307943417,0.854332148726057,0.849407262645024
"9200",76,10,1,4,1,79,32.335,2,0.895637769188294,0.569956591315789,0.810232004759072
"9201",76,101,1,6,2,64,50.364,2,0.939485106382979,0.866790111265365,0.850862948586741
"9202",76,103,3,6,2,47,23.535,2,0.875140607424072,0.812458460670772,0.832507907952088
"9203",76,104,2,5,2,13,29.874,2,0.983223182511439,0.645929950165392,0.798748309075064
"9204",76,105,2,5,2,53,10.521,2,0.734113513513514,0.430802033549105,0.471771800137371
"9205",76,106,3,5,2,27,32.248,2,0.950682056663169,0.867568065631563,0.910675381263617
"9206",76,107,1,6,2,48,19.389,2,0.901702361339923,0.76087302257984,0.784670738865164
"9207",76,109,3,7,2,49,71.614,2,0.94291754756871,0.87521387327359,0.924963804804169
"9208",76,11,2,6,1,1,119.144,2,0.961062922516901,0.884725939285547,0.915879664961546
"9209",76,110,1,6,2,32,27.222,2,0.940772823779193,0.822741388662662,0.842207773040798
"9210",76,113,0,6,2,56,27.03,2,0.935750133475707,0.853381469458534,0.842735111443019
"9211",76,114,2,5,2,12,36.718,2,0.920669185105235,0.868851245187975,0.864434933487565
"9212",76,115,1,4,2,57,27.585,2,0.919852972972973,0.834926486486486,0.834926486486486
"9213",76,116,1,6,2,52,38.669,2,0.96599585921325,0.824513929815962,0.846302038868837
"9214",76,117,3,6,2,58,66.466,2,0.940116587175411,0.885728647848274,0.882119095024057
"9215",76,118,1,5,2,48,19.038,2,0.939574694311536,0.851383213531007,0.874814391776128
"9216",76,119,1,6,2,53,43.463,2,0.96940618556701,0.882677367057892,0.876599197947296
"9217",76,12,2,6,1,31,56.215,2,0.946995776135164,0.911914258687027,0.910168298989731
"9218",76,120,3,6,2,7,44.073,2,0.883305415968733,0.76867898728262,0.801421568627451
"9219",76,121,3,6,2,44,68.845,2,0.925124865446717,0.798142562920356,0.875562455728629
"9220",76,122,0,5,2,33,234.522,2,0.979285349668198,0.888348499938633,0.844455549099361
"9221",76,124,1,5,2,21,33.552,2,0.880280860702152,0.576030094538132,0.707919758725187
"9222",76,125,2,6,2,21,30.845,2,0.909299615173172,0.777408357079516,0.758766642371654
"9223",76,126,1,5,2,65,22.056,2,0.95423664921466,0.787699140892872,0.860239583333333
"9224",76,127,1,5,2,16,17.854,2,0.795015075376884,0.692567855257179,0.681109448831464
"9225",76,128,3,6,2,38,53.197,2,0.952331063383971,0.869814486540403,0.878091591358089
"9226",76,129,0,3,2,56,4.959,2,0.490346590909091,0.471499364865361,0.471499364865361
"9227",76,130,1,6,2,7,35.85,2,0.793390428211587,0.755434361965332,0.761957197768134
"9228",76,131,1,7,2,18,24.728,2,0.934656716417911,0.860298157382711,0.863523209169054
"9229",76,132,1,5,3,28,119.345,2,0.747527934714375,0.483842800411586,0.58367773102696
"9230",76,133,1,7,3,13,42.598,2,0.877665544332211,0.642511805491656,0.695538664904164
"9231",76,134,0,3,3,32,8.726,2,0.789465994962216,0.688974148639556,0.648214285714286
"9232",76,135,0,7,3,50,10.987,2,0.784152963671128,0.612356042933836,0.648962134644354
"9233",76,136,2,5,3,65,25.318,2,0.796733087330873,0.525146938780575,0.650927333895712
"9235",76,139,1,6,3,35,20.083,2,0.89999,0.785667406462314,0.811351332003102
"9236",76,141,1,5,3,56,11.188,2,0.867497168742922,0.795398681430581,0.859181449275362
"9237",76,142,0,1,3,18,9.94,2,0.682856727272727,0.682856727272727,0.682856727272727
"9238",76,143,2,6,3,5,74.516,2,0.979591836734694,0.938827308128392,0.945721233100705
"9239",76,144,1,6,3,16,31.566,2,0.829133293484758,0.695717723509909,0.703581086436071
"9240",76,145,1,5,3,61,12.737,2,0.776416081684748,0.465342168177288,0.528596985167375
"9241",76,147,2,6,3,80,13.888,2,0.954179151388161,0.679708513088759,0.674720477424799
"9242",76,149,1,9,3,20,14.155,2,0.866105020196192,0.766084944032171,0.75532367167254
"9243",76,150,1,5,3,34,27.115,2,0.889354874651811,0.783623597897878,0.815090534093118
"9244",76,151,1,4,3,49,23.544,2,0.952499737532808,0.810123781826318,0.835644859813084
"9245",76,152,0,3,3,59,17.583,2,0.819189550425274,0.819189550425274,0.819189550425274
"9246",76,153,3,6,3,31,58.018,2,0.898452977184196,0.801748335396121,0.850649012283709
"9247",76,154,1,6,3,79,7.71,2,0.753279796048438,0.687551887546595,0.711552429984738
"9248",76,155,2,6,3,72,63.015,2,0.900881542699725,0.844295720089022,0.862760287816315
"9249",76,156,0,5,3,68,6.54,2,0.728426470588235,0.669634908702784,0.682457831325301
"9250",76,157,2,6,3,31,12.194,2,0.92008690928843,0.848821796242399,0.873732453362212
"9251",76,158,0,6,3,10,8.006,2,0.765033582089552,0.541551528285716,0.496146610354243
"9252",76,159,1,5,3,63,17.525,2,0.929486820871436,0.85675675567358,0.8376715371128
"9253",76,160,1,4,3,62,13.527,2,0.847609953703704,0.741676736742711,0.741676736742711
"9254",76,161,3,4,3,54,40.145,2,0.932194340630005,0.881680220641064,0.900494777350192
"9255",76,17,3,6,1,10,122.285,2,0.97119341563786,0.92683650124398,0.945443500211756
"9256",76,2,1,6,1,62,31.406,2,0.858123853211009,0.782252249092244,0.796381104295441
"9257",76,20,3,6,1,11,25.201,2,0.875140607424072,0.721018423274402,0.780261732906591
"9258",76,21,1,6,1,37,73.405,2,0.723291473892928,0.606936162662056,0.676628896704111
"9259",76,23,1,5,1,40,10.972,2,0.771658252427185,0.515682563562212,0.638294621600487
"9260",76,24,4,6,1,33,44.121,2,0.929909042268593,0.881526046630787,0.899059110588815
"9261",76,25,2,6,1,64,44.99,2,0.967487338501292,0.891916573376078,0.915474092886126
"9262",76,26,1,5,1,40,39.377,2,0.914631178707224,0.816289109594347,0.853497363796134
"9263",76,27,3,6,1,57,32.17,2,0.915890829694323,0.8460868877111,0.857669757083767
"9264",76,28,1,4,1,45,16.456,2,0.933901918976546,0.884440147097858,0.884440147097858
"9265",76,29,2,5,1,69,20.356,2,0.952178477690289,0.842137267763858,0.860501017491442
"9266",76,3,1,2,1,33,8.056,2,0.806269468479604,0.680591381638646,0.680591381638646
"9267",76,30,2,10,1,20,67.814,2,0.881998866213152,0.797902761978596,0.843037336549172
"9268",76,33,0,6,1,12,49.043,2,0.673936249073388,0.609104143651867,0.60549328776704
"9269",76,34,4,6,1,13,132.917,2,0.974884674525884,0.866579855056678,0.896759039517081
"9270",76,35,1,6,1,47,31.346,2,0.913139116202946,0.723301866758867,0.738001361634472
"9271",76,36,0,6,1,2,35.825,2,0.900341085271318,0.742748037571542,0.747070335374808
"9272",76,37,2,4,1,25,40.423,2,0.964456194919648,0.915214170749602,0.905303308106233
"9273",76,39,1,6,1,46,20.449,2,0.902305159165752,0.684419599126569,0.764490096931133
"9274",76,4,2,6,1,53,26.302,2,0.888271261812118,0.784010866938924,0.809757159213216
"9275",76,40,2,5,1,23,72.453,2,0.929336188436831,0.851993850942741,0.853639229422067
"9276",76,41,2,6,1,7,48.755,2,0.952879581151832,0.884558879390689,0.927038626609442
"9277",76,43,1,7,1,35,19.146,2,0.869823160296634,0.666780250963902,0.757018020491934
"9278",76,44,3,5,1,58,64.603,2,0.947278100263852,0.895375573695989,0.927612707760663
"9279",76,45,1,7,1,9,122.524,2,0.925903939557474,0.878271481565692,0.908219143321915
"9280",76,46,3,6,1,68,50.208,2,0.972250770811922,0.896412552754643,0.902647276718343
"9281",76,47,0,4,1,58,17.683,2,0.808451380552221,0.805435551971841,0.805435551971841
"9282",76,49,2,5,1,48,36.762,2,0.890122086570477,0.830176397714522,0.878861758779505
"9283",76,51,1,2,1,60,15.308,2,0.8654858463316,0.75061468305666,0.75061468305666
"9284",76,52,1,4,1,68,10.345,2,0.80020295202952,0.698839203924999,0.698839203924999
"9285",76,53,2,6,1,44,37.68,2,0.935037273695421,0.882914248335679,0.883447367137866
"9286",76,54,2,5,1,70,18.426,2,0.877665544332211,0.783229399184311,0.77835838150289
"9287",76,55,1,5,1,57,22.314,2,0.899116407982262,0.815649042202946,0.823340922708209
"9288",76,56,2,6,1,50,48.146,2,0.872958762886598,0.778371735287194,0.827477667631796
"9289",76,57,1,7,1,55,37.819,2,0.975149154279856,0.941969602212099,0.953157500335494
"9290",76,58,1,5,1,7,20.863,2,0.803827751196172,0.787821432843855,0.798540307692308
"9291",76,6,0,1,1,37,1.498,2,0.042876404494382,0.042876404494382,0.042876404494382
"9292",76,60,1,5,1,77,14.832,2,0.91716296697347,0.852753001534859,0.848096641131408
"9293",76,61,1,6,1,40,97.675,2,0.903929203539823,0.805831239115752,0.85656198795985
"9294",76,62,3,6,1,75,19.363,2,0.913633894622488,0.845144361688627,0.861218166524265
"9295",76,63,1,7,1,6,27.138,2,0.910890230515917,0.791757602534175,0.862284480412447
"9296",76,64,1,6,1,66,17.721,2,0.888748609566185,0.777702087300342,0.817743650736318
"9297",76,65,1,6,1,76,46.774,2,0.904972375690608,0.857971447464102,0.868339672769174
"9298",76,66,1,5,2,40,98.62,2,0.939129511677282,0.823830815078489,0.888295136948016
"9299",76,67,2,6,2,25,71.232,2,0.913336974330967,0.853571773658473,0.853247814822951
"9300",76,68,3,6,2,75,23.367,2,0.926462694578637,0.871944523256239,0.882342416431342
"9301",76,69,3,6,2,55,46.999,2,0.947368421052632,0.893290477710822,0.931708626083448
"9302",76,7,2,7,1,66,31.975,2,0.933901918976546,0.763128720226272,0.764525098735781
"9303",76,71,4,7,2,68,111.45,2,0.927613941018767,0.882951689959166,0.908892525913803
"9304",76,72,3,6,2,69,47.779,2,0.927038626609442,0.883853244890693,0.907687478226816
"9305",76,73,1,6,2,75,58.096,2,0.848755425219941,0.742489331038388,0.759412969033542
"9306",76,75,3,6,2,44,27.066,2,0.890122086570477,0.788927929847526,0.862721823709083
"9307",76,76,3,6,2,29,93.876,2,0.965873836608066,0.91134360622435,0.917117499687391
"9308",76,77,0,5,2,18,101.965,2,0.763326784544859,0.664142668557955,0.734490711082639
"9309",76,8,0,5,1,13,9.537,2,0.795428571428571,0.535670926349575,0.672627566984865
"9310",76,80,2,7,2,25,195.818,2,0.934690909090909,0.882161348149174,0.87882195862388
"9311",76,81,2,6,2,38,33.615,2,0.915518558951965,0.850252248906833,0.859268029681703
"9312",76,82,1,6,2,57,44.686,2,0.899455849889625,0.835371934593795,0.83571314526059
"9313",76,83,0,6,2,33,24.6,2,0.957821596244131,0.853244769169789,0.87925146749024
"9314",76,84,2,7,2,24,23.271,2,0.877665544332211,0.653212616059506,0.774952811515407
"9315",76,85,2,6,2,70,32.664,2,0.929638799571275,0.843541919561202,0.876714701116871
"9316",76,87,1,6,2,72,38.36,2,0.963063829787234,0.86324757894621,0.881905918158039
"9317",76,89,1,6,2,52,21.455,2,0.848924617196702,0.795167054581811,0.782774946771317
"9318",76,90,1,6,2,77,13.41,2,0.876974943052392,0.824994956750545,0.845724811266754
"9319",76,91,1,6,2,33,44.921,2,0.960935550935551,0.887657279692287,0.884469425426232
"9320",76,92,1,7,2,21,30.601,2,0.893059284116331,0.695267493393498,0.768446471008693
"9321",76,94,2,5,2,10,133.121,2,0.940677966101695,0.837064585607116,0.832345443716498
"9322",76,95,0,4,2,72,22.921,2,0.862102240091901,0.806642969662337,0.797725274725275
"9323",76,96,1,5,2,52,10.931,2,0.89857728531856,0.605741733499818,0.760694824340356
"9324",76,98,1,5,2,33,8.709,2,0.841170904790065,0.797302945297026,0.812567584097859
"9325",77,1,1,3,1,54,14.021,1,0.936781914893617,0.902712172113885,0.927423965609887
"9326",77,10,1,3,1,74,26.472,1,0.929448312801285,0.909633843142809,0.927613941018767
"9327",77,101,3,3,2,20,28.167,1,0.947368421052632,0.933536700332046,0.938428874734607
"9328",77,103,3,4,2,76,13.76,1,0.915989159891599,0.848067692566092,0.816568047337278
"9329",77,104,2,4,2,46,19.937,1,0.895589117157135,0.818795658076271,0.79081015719468
"9330",77,105,3,3,2,72,3.54,1,0.527245949926362,0.420375492717751,0.420221169036335
"9331",77,106,3,3,2,21,14.956,1,0.918918918918919,0.860323269987704,0.839907192575406
"9332",77,107,1,3,2,18,15.278,1,0.941761526232115,0.898705809667043,0.908296943231441
"9333",77,109,3,3,2,60,27.019,1,0.92530897367007,0.892966990622128,0.893193137797454
"9334",77,11,3,3,1,4,45.879,1,0.937865108868826,0.915410973000328,0.928188638799571
"9335",77,110,2,3,2,47,8.121,1,0.790042735042735,0.759017283319609,0.778998778998779
"9336",77,113,3,3,2,80,16.864,1,0.921251348435814,0.882731838215469,0.893805309734513
"9337",77,114,3,4,2,35,19.053,1,0.908296943231441,0.877585055865714,0.884551031790296
"9338",77,115,2,3,2,34,9.357,1,0.844800462695199,0.82827877155264,0.826979472140762
"9339",77,116,1,3,2,37,23.308,1,0.952331063383971,0.916931201203841,0.924600431965443
"9340",77,117,1,3,2,78,44.841,1,0.954119371727749,0.929878993320176,0.927613941018767
"9341",77,118,2,3,2,23,6.953,1,0.848206451612903,0.774051431818501,0.738170347003155
"9342",77,119,2,3,2,8,45.119,1,0.976983623336745,0.963822939198388,0.959417273673257
"9343",77,12,2,4,1,33,14.273,1,0.905649393605292,0.860871824510923,0.847926267281106
"9344",77,120,2,4,2,53,11.57,1,0.818665091553455,0.77291324107735,0.810690621193666
"9345",77,121,3,8,2,46,314.181,1,0.961038961038961,0.877349518781275,0.839233894370284
"9346",77,122,1,3,2,38,8.347,1,0.921251348435814,0.884236369730521,0.881809954751131
"9347",77,124,1,3,2,49,5.838,1,0.919123850730124,0.826934765944783,0.797774390243903
"9348",77,125,3,3,2,69,6.455,1,0.851894374282434,0.821735050279779,0.812351543942993
"9349",77,126,2,4,2,76,24.673,1,0.896605859590934,0.890628993636214,0.891352549889135
"9350",77,127,1,3,2,53,7.228,1,0.771507692307692,0.749430090526953,0.740554156171285
"9351",77,128,2,4,2,21,19.774,1,0.941238750661726,0.924808331715708,0.926679956896552
"9352",77,129,0,3,2,17,5.817,1,0.600767576509512,0.530872437510999,0.516581597222222
"9353",77,130,2,3,2,44,6.876,1,0.883928571428571,0.8447691082119,0.840579710144927
"9354",77,131,3,3,2,44,5.924,1,0.808104886769964,0.764653948171554,0.743718592964824
"9355",77,132,1,3,3,75,18.352,1,0.844633569739953,0.709895710883533,0.722860791826309
"9356",77,133,0,4,3,40,16.873,1,0.900403324099723,0.867855238211385,0.876172491544532
"9357",77,134,0,4,3,29,16.419,1,0.856254524226503,0.789973584285036,0.780689829437776
"9358",77,135,0,3,3,70,14.838,1,0.80223667905824,0.706139534136282,0.792866498740554
"9359",77,136,3,3,3,37,27.121,1,0.880805819809737,0.866528960011132,0.865570051049348
"9360",77,138,0,1,3,50,6.417,1,0.111325396825397,0.111325396825397,0.111325396825397
"9361",77,139,1,3,3,73,9.76,1,0.831398478642481,0.763770508087175,0.784416356877323
"9362",77,141,1,3,3,78,31.042,1,0.856489422527158,0.812936043975271,0.83139880952381
"9363",77,142,1,5,3,24,15.274,1,0.841387660069849,0.707757383188031,0.675612712490761
"9364",77,143,2,4,3,36,17.522,1,0.869417750141323,0.834807066694483,0.826188679245283
"9365",77,144,1,4,3,62,13.204,1,0.694676258992806,0.656107166904466,0.682095945945946
"9366",77,145,2,3,3,74,26.951,1,0.557344952795933,0.455020141878258,0.435054773082942
"9367",77,147,2,3,3,22,9.481,1,0.66577718478986,0.55978774330771,0.567587599134823
"9368",77,149,2,6,3,50,6.975,1,0.830409356725146,0.728455649454827,0.754537717601547
"9369",77,150,2,3,3,9,15.559,1,0.884676040494938,0.830185630386476,0.817267888823182
"9370",77,151,3,3,3,69,10.905,1,0.832457676590776,0.780457241218465,0.770743700061463
"9371",77,152,2,2,3,67,23.837,1,0.714652956298201,0.700727660026973,0.700727660026973
"9372",77,153,3,3,3,33,28.132,1,0.877665544332211,0.816802895672869,0.792999396499698
"9373",77,154,1,3,3,7,13.944,1,0.745840865690643,0.701143049512907,0.689384010484928
"9374",77,155,3,3,3,6,12.307,1,0.873239436619718,0.798915144900663,0.778998778998779
"9375",77,156,1,3,3,53,16.33,1,0.852553069420539,0.801669913475213,0.828623798076923
"9376",77,157,2,3,3,44,7.322,1,0.801666867107637,0.757643285651842,0.749218261413383
"9377",77,158,0,3,3,64,29.755,1,0.799368617683686,0.742419789886954,0.725248793935217
"9378",77,159,1,3,3,34,21.875,1,0.937300743889479,0.909468412296386,0.919265217391304
"9379",77,160,2,3,3,14,12.518,1,0.91008174386921,0.882928380221441,0.877007323943662
"9380",77,161,3,3,3,21,31.333,1,0.927613941018767,0.901172507566066,0.891352549889135
"9381",77,17,3,3,1,55,33.277,1,0.969072164948454,0.932287976710993,0.932764140875133
